Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
10 12 1990 13.69 27.38 0.0 2.8
11 12 1990 11.87 28.44 0.0 2.96
12 12 1990 11.69 28.92 0.0 3.07
13 12 1990 11.19 28.82 0.0 2.76
14 12 1990 12.02 28.61 0.0 3.15
15 12 1990 13.56 28.46 0.0 3.93
16 12 1990 12.39 28.93 0.0 3.57
17 12 1990 11.8 28.05 0.0 3.48
18 12 1990 10.55 26.77 0.0 3.28
19 12 1990 9.33 26.19 0.0 2.86
20 12 1990 9.15 26.87 0.0 2.7
21 12 1990 11.31 27.42 0.0 2.84
22 12 1990 10.18 27.83 0.0 2.82
23 12 1990 10.26 29.3 0.0 3.23
24 12 1990 11.91 28.9 0.0 2.79
25 12 1990 11.26 28.81 0.0 3.01
26 12 1990 10.83 28.85 0.0 3.43
27 12 1990 12.02 27.4 0.0 3.21
28 12 1990 11.57 30.55 0.0 4.31
29 12 1990 13.44 27.34 0.0 4.51
30 12 1990 7.73 24.07 0.0 3.87
31 12 1990 2.3 20.76 0.0 3.23
1 1 1991 1.99 20.61 0.0 2.98
2 1 1991 2.49 20.95 0.0 2.99
3 1 1991 3.52 21.28 0.0 2.84
4 1 1991 3.98 23.92 0.0 3.09
5 1 1991 5.77 25.33 0.0 3.84
6 1 1991 5.81 26.63 0.0 3.94
7 1 1991 7.91 27.12 0.0 3.5
8 1 1991 11.41 22.63 0.0 3.72
9 1 1991 7.74 24.17 0.0 2.63
10 1 1991 8.62 25.19 0.0 3.12
11 1 1991 9.39 26.08 0.0 3.14
12 1 1991 9.26 25.64 0.0 3.09
13 1 1991 7.01 24.12 0.0 3.17
14 1 1991 8.01 24.09 0.0 3.28
15 1 1991 4.6 23.67 0.0 3.28
16 1 1991 5.62 24.7 0.0 3.41
17 1 1991 6.7 24.75 0.0 3.48
18 1 1991 5.71 23.24 0.0 3.64
19 1 1991 5.98 23.75 0.0 3.28
20 1 1991 6.29 24.9 0.0 2.99
21 1 1991 11.01 29.05 0.0 3.15
22 1 1991 9.33 28.59 0.0 3.73
23 1 1991 9.88 29.35 0.0 3.72
24 1 1991 11.23 31.32 0.0 3.95
