Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
30 3 1991 22.92 41.44 0.0 7.2
31 3 1991 25.65 41.34 0.0 8.2
1 4 1991 23.75 40.46 0.0 10.06
2 4 1991 25.68 39.42 0.0 9.5
3 4 1991 22.27 38.37 0.0 8.66
4 4 1991 21.48 35.69 0.0 5.54
5 4 1991 21.73 36.62 0.0 6.4
6 4 1991 20.69 38.01 0.0 6.24
7 4 1991 20.89 36.68 0.0 6.85
8 4 1991 19.4 36.99 0.08 6.53
9 4 1991 23.83 33.42 0.0 5.77
10 4 1991 20.37 36.22 0.0 6.15
11 4 1991 19.23 37.44 0.0 6.67
12 4 1991 18.6 39.27 0.0 8.07
13 4 1991 23.4 38.97 0.0 7.57
14 4 1991 22.44 37.9 0.58 9.71
15 4 1991 20.2 38.23 0.01 9.17
16 4 1991 16.85 36.0 0.0 9.06
17 4 1991 16.83 35.87 0.0 8.87
18 4 1991 16.56 36.77 0.0 7.96
19 4 1991 19.76 38.92 0.0 7.59
20 4 1991 20.73 39.77 0.0 6.03
21 4 1991 21.13 41.94 0.0 7.93
22 4 1991 24.02 41.45 0.0 9.9
23 4 1991 22.75 40.56 0.0 8.37
24 4 1991 22.65 39.89 0.0 8.39
25 4 1991 22.08 41.6 0.0 6.64
26 4 1991 23.79 42.35 0.0 7.32
27 4 1991 24.4 44.0 0.0 8.0
28 4 1991 23.08 43.26 0.0 8.28
29 4 1991 23.8 43.87 0.0 9.4
30 4 1991 26.9 44.94 0.0 11.35
1 5 1991 28.38 43.61 0.0 13.14
2 5 1991 27.67 42.84 0.0 12.01
3 5 1991 24.9 42.26 0.0 10.74
4 5 1991 27.2 40.65 0.0 9.92
5 5 1991 26.94 42.4 0.0 11.1
6 5 1991 27.1 41.86 0.0 11.26
7 5 1991 28.2 41.46 0.0 11.39
8 5 1991 27.59 42.14 0.0 11.58
9 5 1991 26.65 42.55 0.0 12.42
10 5 1991 24.83 41.65 0.0 9.66
11 5 1991 23.44 40.69 0.0 10.07
12 5 1991 24.4 42.53 0.0 8.93
13 5 1991 26.82 44.47 0.0 8.1
14 5 1991 26.2 44.37 0.0 7.86
15 5 1991 27.33 44.96 0.0 11.58
16 5 1991 27.37 43.37 0.0 11.87
17 5 1991 27.51 44.26 0.0 12.49
18 5 1991 28.59 43.95 0.0 11.8
19 5 1991 29.65 43.97 0.0 10.88
20 5 1991 29.93 42.92 0.0 9.74
21 5 1991 29.61 44.5 0.0 10.63
22 5 1991 28.94 43.15 0.0 10.33
23 5 1991 28.2 44.46 0.0 10.12
24 5 1991 28.61 45.67 0.0 10.97
25 5 1991 30.19 45.11 0.0 10.84
26 5 1991 31.03 46.32 0.0 13.19
27 5 1991 27.37 44.65 0.01 11.84
28 5 1991 27.24 45.04 0.0 11.26
29 5 1991 27.62 44.83 0.0 12.19
30 5 1991 26.78 44.84 0.0 10.71
31 5 1991 27.44 45.76 0.0 8.86
1 6 1991 28.63 46.4 0.0 8.92
2 6 1991 27.73 45.89 0.0 8.56
3 6 1991 27.75 45.61 0.0 8.43
4 6 1991 27.9 46.15 0.0 9.65
5 6 1991 30.19 44.94 0.0 12.13
6 6 1991 32.74 45.09 0.0 10.33
7 6 1991 31.98 45.25 0.0 8.83
8 6 1991 32.4 43.48 0.02 10.42
9 6 1991 30.95 44.01 0.01 10.14
10 6 1991 29.98 43.68 0.01 8.51
11 6 1991 29.93 43.18 0.04 7.0
12 6 1991 30.21 40.88 15.93 8.64
13 6 1991 28.05 42.65 0.0 8.08
14 6 1991 27.96 42.51 0.0 9.25
15 6 1991 28.33 42.73 0.01 10.83
16 6 1991 29.48 42.24 0.0 13.21
17 6 1991 29.1 42.4 0.0 12.13
18 6 1991 28.04 42.1 0.0 12.01
19 6 1991 29.15 41.26 0.02 9.6
20 6 1991 30.26 41.76 0.42 7.28
21 6 1991 31.36 41.8 0.39 8.89
22 6 1991 29.35 42.51 0.0 10.82
23 6 1991 28.56 43.19 0.05 9.82
24 6 1991 29.8 42.82 0.0 12.18
25 6 1991 30.01 43.16 0.0 11.5
26 6 1991 29.9 42.1 0.0 10.67
27 6 1991 28.76 43.04 0.0 8.78
28 6 1991 30.4 44.62 0.0 8.15
29 6 1991 31.7 45.08 0.0 10.18
30 6 1991 32.39 45.2 0.01 11.22
1 7 1991 33.28 43.3 1.97 11.96
2 7 1991 31.17 42.75 0.08 11.71
3 7 1991 30.88 42.33 0.0 11.63
4 7 1991 30.63 41.47 0.0 11.02
5 7 1991 30.23 40.77 0.0 10.25
6 7 1991 30.65 41.73 0.0 9.82
7 7 1991 31.12 41.83 0.0 9.37
8 7 1991 32.91 43.21 0.0 9.26
9 7 1991 32.56 45.27 0.01 10.47
10 7 1991 32.83 46.22 0.0 10.4
11 7 1991 33.81 45.27 0.22 8.09
12 7 1991 31.23 44.48 0.06 8.44
13 7 1991 32.27 43.48 0.02 7.26
14 7 1991 33.44 42.66 0.01 7.45
15 7 1991 33.48 43.78 3.97 9.37
16 7 1991 31.79 41.72 1.27 7.93
17 7 1991 30.65 42.63 0.87 7.98
18 7 1991 30.6 38.67 4.41 5.84
19 7 1991 29.26 35.85 1.28 5.56
20 7 1991 28.26 34.49 19.02 3.67
21 7 1991 27.06 34.55 4.67 4.23
22 7 1991 26.7 31.98 22.51 2.13
23 7 1991 26.17 32.35 29.16 4.18
24 7 1991 25.94 35.26 2.33 4.12
25 7 1991 26.72 33.85 14.23 4.31
26 7 1991 26.58 32.68 25.07 1.29
27 7 1991 26.81 32.18 9.74 5.55
28 7 1991 25.26 34.94 2.79 6.29
29 7 1991 26.34 36.05 3.28 5.21
30 7 1991 26.7 34.89 7.86 5.98
31 7 1991 26.57 33.91 5.2 4.73
1 8 1991 26.51 34.11 1.48 4.19
2 8 1991 25.42 34.77 1.58 5.17
3 8 1991 25.39 33.31 11.24 5.34
4 8 1991 24.96 34.37 3.2 4.76
5 8 1991 24.86 35.03 0.22 5.42
6 8 1991 24.54 35.94 0.09 6.24
7 8 1991 25.01 34.77 0.06 6.62
8 8 1991 25.0 33.41 0.04 4.71
9 8 1991 24.78 35.91 1.4 4.61
10 8 1991 24.7 36.18 0.09 4.19
11 8 1991 25.05 35.11 0.1 5.66
12 8 1991 25.52 38.46 0.0 7.15
13 8 1991 25.54 37.39 0.0 7.02
14 8 1991 25.41 37.03 0.08 7.36
15 8 1991 25.64 38.56 0.0 7.06
16 8 1991 25.4 37.45 0.1 6.08
17 8 1991 26.08 37.67 4.19 5.75
18 8 1991 26.05 36.86 9.67 5.42
19 8 1991 25.99 33.15 9.7 2.82
20 8 1991 25.36 31.48 26.05 2.45
21 8 1991 25.26 30.17 27.88 2.3
22 8 1991 25.19 30.63 7.3 2.45
23 8 1991 25.03 30.3 20.1 2.69
24 8 1991 25.01 30.69 13.34 2.2
25 8 1991 24.65 30.45 21.92 3.72
26 8 1991 23.41 32.12 1.35 5.26
